CODIGO VALVULA REFERENCIA;ID_USUARIO;GRUPO_USUARIO;ESTRATO;CLASE_SERVICIO;PRESION_SISTEMA;KPT_SISTEMA;TIPO_MEDIDOR;PERIODO;CONSUMO
VALVULA_5;USU_300;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;14.37
VALVULA_5;USU_301;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;21.132
VALVULA_5;USU_302;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;10.144
VALVULA_5;USU_303;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;26.204
VALVULA_5;USU_304;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;12.679
VALVULA_5;USU_305;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;0.845
VALVULA_5;USU_306;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;6.762
VALVULA_5;USU_307;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;4.226
VALVULA_5;USU_308;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.1;0.91581;EPMGG1.6(G1.6);202509;6.439
VALVULA_5;USU_309;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;7.608
VALVULA_5;USU_310;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;8.453
VALVULA_5;USU_311;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;14.37
VALVULA_5;USU_312;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;6.762
VALVULA_5;USU_313;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;10.989
VALVULA_5;USU_314;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;9.298
VALVULA_5;USU_315;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;10.144
VALVULA_5;USU_316;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;2.536
VALVULA_5;USU_317;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;17.751
VALVULA_5;USU_318;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;9.298
VALVULA_5;USU_319;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;13.525
VALVULA_5;USU_320;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;0.845
VALVULA_5;USU_321;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;21.978
VALVULA_5;USU_322;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;18.597
VALVULA_5;USU_323;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;10.989
VALVULA_5;USU_324;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;10.144
VALVULA_5;USU_325;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;10.144
VALVULA_5;USU_326;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;7.608
VALVULA_5;USU_327;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;1.691
VALVULA_5;USU_328;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;49.873
VALVULA_5;USU_329;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;6.762
VALVULA_5;USU_330;No Residencial;-;COMERCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;196.109
VALVULA_5;USU_331;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;9.298
VALVULA_5;USU_332;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.1;0.91581;EPMGG1.6(G1.6);202509;11.958
VALVULA_5;USU_333;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.1;0.91581;EPMGG1.6(G1.6);202509;5.519
VALVULA_5;USU_334;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;10.989
VALVULA_5;USU_335;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;4.226
VALVULA_5;USU_336;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;11.834
VALVULA_5;USU_337;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;9.298
VALVULA_5;USU_338;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;13.525
VALVULA_5;USU_339;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;9.298
VALVULA_5;USU_340;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;8.453
VALVULA_5;USU_341;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;1.691
VALVULA_5;USU_342;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;7.608
VALVULA_5;USU_343;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;7.608
VALVULA_5;USU_345;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;4.226
VALVULA_5;USU_346;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;0.845
VALVULA_5;USU_347;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.1;0.91581;EPMGG1.6(G1.6);202509;20.237
VALVULA_5;USU_348;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;9.298
VALVULA_5;USU_349;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;4.226
VALVULA_5;USU_350;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;3.381
VALVULA_5;USU_352;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;16.906
VALVULA_5;USU_353;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;6.762
VALVULA_5;USU_354;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;3.381
VALVULA_5;USU_355;RESIDENCIAL;Estrato 3;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;16.906
VALVULA_5;USU_356;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;11.834
VALVULA_5;USU_357;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;3.381
VALVULA_5;USU_358;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;0.845
VALVULA_5;USU_360;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;0.845
VALVULA_5;USU_361;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;17.751
VALVULA_5;USU_362;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;8.453
VALVULA_5;USU_363;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;22.823
VALVULA_5;USU_364;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;8.453
VALVULA_5;USU_365;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;2.536
VALVULA_5;USU_366;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;4.226
VALVULA_5;USU_367;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;6.762
VALVULA_5;USU_368;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;3.381
VALVULA_5;USU_369;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;8.453
VALVULA_5;USU_370;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;0.845
VALVULA_5;USU_371;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;4.226
VALVULA_5;USU_372;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;3.381
VALVULA_5;USU_373;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;2.536
VALVULA_5;USU_374;RESIDENCIAL;Estrato 3;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;4.226
VALVULA_5;USU_375;RESIDENCIAL;Estrato 3;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;2.536
VALVULA_5;USU_376;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;3.381
VALVULA_5;USU_377;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;16.061
VALVULA_5;USU_378;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;10.144
VALVULA_5;USU_379;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;13.525
VALVULA_5;USU_380;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;16.061
VALVULA_5;USU_381;RESIDENCIAL;Estrato 3;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;6.762
VALVULA_5;USU_382;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;25.359
VALVULA_5;USU_383;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;3.381
VALVULA_5;USU_384;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;12.679
VALVULA_5;USU_385;RESIDENCIAL;Estrato 3;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;3.381
VALVULA_5;USU_386;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;21.978
VALVULA_5;USU_387;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGJK/G1.6;202509;2.536
VALVULA_5;USU_388;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;14.37
VALVULA_5;USU_389;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;6.762
VALVULA_5;USU_390;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;7.608
VALVULA_5;USU_391;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;15.215
VALVULA_5;USU_392;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;9.298
VALVULA_5;USU_393;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;16.906
VALVULA_5;USU_394;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;10.989
VALVULA_5;USU_395;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;14.37
VALVULA_5;USU_396;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;10.144
VALVULA_5;USU_397;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;8.453
VALVULA_5;USU_399;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;3.381
VALVULA_5;USU_400;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;6.762
VALVULA_5;USU_401;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;4.226
VALVULA_5;USU_402;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;6.762
VALVULA_5;USU_403;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;5.072
VALVULA_5;USU_404;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;7.608
VALVULA_5;USU_405;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.1;0.91581;EPMGG1.6;202509;19.317
VALVULA_5;USU_406;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;19.442
VALVULA_5;USU_407;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;10.989
VALVULA_5;USU_408;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;1.691
VALVULA_5;USU_409;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;11.834
VALVULA_5;USU_410;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;3.381
VALVULA_5;USU_411;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;9.298
VALVULA_5;USU_412;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;8.453
VALVULA_5;USU_413;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;19.442
VALVULA_5;USU_414;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;21.132
VALVULA_5;USU_415;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.1;0.91581;EPMGG1.6;202509;11.958
VALVULA_5;USU_416;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;3.381
VALVULA_5;USU_417;RESIDENCIAL;Estrato 3;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;8.453
VALVULA_5;USU_418;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;3.381
VALVULA_5;USU_419;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;5.917
VALVULA_5;USU_420;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;1.691
VALVULA_5;USU_421;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;5.072
VALVULA_5;USU_422;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;16.061
VALVULA_5;USU_423;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;6.762
VALVULA_5;USU_424;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;8.453
VALVULA_5;USU_425;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;5.917
VALVULA_5;USU_426;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;37.193
VALVULA_5;USU_427;RESIDENCIAL;Estrato 3;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;2.536
VALVULA_5;USU_428;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;4.226
VALVULA_5;USU_429;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;10.989
VALVULA_5;USU_441;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;2.536
VALVULA_5;USU_430;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;22.823
VALVULA_5;USU_432;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202509;1.691
VALVULA_5;USU_435;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;10.144
VALVULA_5;USU_436;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;6.762
VALVULA_5;USU_442;No Residencial;-;COMERCIAL;0.1;0.91581;EPMGG2.5(G2.5);202509;11.958
VALVULA_5;USU_443;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;11.834
VALVULA_5;USU_444;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6;202509;0.845
VALVULA_5;USU_25;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;5.917
VALVULA_5;USU_26;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;3.381
VALVULA_5;USU_27;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;8.453
VALVULA_5;USU_28;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;10.144
VALVULA_5;USU_29;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;16.061
VALVULA_5;USU_30;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;14.37
VALVULA_5;USU_31;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;15.215
VALVULA_5;USU_32;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;20.287
VALVULA_5;USU_33;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;11.834
VALVULA_5;USU_34;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;9.298
VALVULA_5;USU_35;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;13.525
VALVULA_5;USU_36;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;19.442
VALVULA_5;USU_37;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;11.834
VALVULA_5;USU_38;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.1;0.91581;EPMGG1.6(G1.6);202510;9.199
VALVULA_5;USU_437;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;0.845
VALVULA_5;USU_39;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;17.751
VALVULA_5;USU_40;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;16.906
VALVULA_5;USU_41;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;5.917
VALVULA_5;USU_42;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;5.072
VALVULA_5;USU_43;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;17.751
VALVULA_5;USU_44;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;7.044
VALVULA_5;USU_45;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;15.215
VALVULA_5;USU_46;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;11.834
VALVULA_5;USU_47;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;9.298
VALVULA_5;USU_48;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;17.751
VALVULA_5;USU_49;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;18.597
VALVULA_5;USU_50;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;14.37
VALVULA_5;USU_51;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;5.072
VALVULA_5;USU_52;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;7.608
VALVULA_5;USU_53;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;2.536
VALVULA_5;USU_54;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;4.226
VALVULA_5;USU_55;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;36.348
VALVULA_5;USU_56;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;43.955
VALVULA_5;USU_57;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;10.144
VALVULA_5;USU_58;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;20.287
VALVULA_5;USU_59;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;26.204
VALVULA_5;USU_60;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;3.381
VALVULA_5;USU_61;RESIDENCIAL;Estrato 3;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;4.226
VALVULA_5;USU_62;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;6.762
VALVULA_5;USU_63;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.1;0.91581;EPMGG1.6(G1.6);202510;23.916
VALVULA_5;USU_64;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.1;0.91581;EPMGG1.6(G1.6);202510;1.84
VALVULA_5;USU_65;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;2.536
VALVULA_5;USU_66;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;23.668
VALVULA_5;USU_67;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;11.834
VALVULA_5;USU_68;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.1;0.91581;EPMGG1.6(G1.6);202510;19.317
VALVULA_5;USU_69;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;12.679
VALVULA_5;USU_70;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;16.061
VALVULA_5;USU_71;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;9.298
VALVULA_5;USU_72;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;8.453
VALVULA_5;USU_73;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;17.751
VALVULA_5;USU_74;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;16.061
VALVULA_5;USU_75;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;26.204
VALVULA_5;USU_76;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;15.215
VALVULA_5;USU_77;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;11.834
VALVULA_5;USU_78;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.07;0.88661;EPMGG1.6(G1.6);202510;14.253
VALVULA_5;USU_79;RESIDENCIAL;Estrato 3;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;16.061
VALVULA_5;USU_80;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;1.691
VALVULA_5;USU_81;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;26.204
VALVULA_5;USU_82;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;14.37
VALVULA_5;USU_83;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;8.453
VALVULA_5;USU_84;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;5.072
VALVULA_5;USU_85;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;7.608
VALVULA_5;USU_86;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;24.514
VALVULA_5;USU_87;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;9.298
VALVULA_5;USU_88;RESIDENCIAL;Estrato 3;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;13.525
VALVULA_5;USU_89;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;8.453
VALVULA_5;USU_90;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;21.132
VALVULA_5;USU_91;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;21.132
VALVULA_5;USU_92;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202510;7.608
